date,state,city,killed,injured,incident,victims,geolocation,congresional_district,assault_weapon,rifle,handgun_general,handgun_specific
2014-02-06,Louisiana,New Orleans,0,4,http://www.gunviolencearchive.org/incident/105010,4,"30.0164, -90.0218",Congressional District: 2,NA,NA,NA,NA
2014-02-05,Illinois,Chicago,1,3,http://www.gunviolencearchive.org/incident/104218,4,"42.0038, -87.6727",Congressional District: 9,NA,NA,Handgun,NA
2014-02-03,Indiana,Franklin,3,2,http://www.gunviolencearchive.org/incident/103698,5,"39.5021, -86.045",Congressional District: 9,NA,NA,NA,NA
2014-01-27,North Carolina,Rocky Mount,0,4,http://www.gunviolencearchive.org/incident/101301,4,"35.9335, -77.8189",Congressional District: 1,NA,NA,NA,NA
2014-01-27,Washington,Seattle,1,4,http://www.gunviolencearchive.org/incident/113665,5,"47.6, -122.332",Congressional District: 7,NA,NA,Handgun,NA
2014-01-25,Illinois,Chicago,1,4,http://www.gunviolencearchive.org/incident/100434,5,"41.8016, -87.6429",Congressional District: 7,NA,NA,NA,NA
2014-01-25,Florida,Belle Glade,0,4,http://www.gunviolencearchive.org/incident/100568,4,"26.6868, -80.6739",Congressional District: 20,NA,NA,NA,NA
2014-01-21,New Jersey,Newark,2,3,http://www.gunviolencearchive.org/incident/98836,5,"40.7341, -74.1912",Congressional District: 10,NA,NA,NA,NA
2014-01-20,Virginia,Manassas,0,4,http://www.gunviolencearchive.org/incident/104902,4,"38.7739, -77.5016",Congressional District: 1,NA,NA,NA,NA
2014-01-16,Utah,Spanish Fork,5,0,http://www.gunviolencearchive.org/incident/97365,5,"40.1109, -111.665",Congressional District: 3,NA,NA,NA,NA
2014-01-16,Oklahoma,Ardmore,2,4,http://www.gunviolencearchive.org/incident/97407,6,"34.1806, -97.1348",Congressional District: 4,NA,NA,NA,NA
2014-01-14,California,Los Angeles,0,4,http://www.gunviolencearchive.org/incident/96792,4,"33.9593, -118.278",Congressional District: 43,NA,NA,NA,NA
2014-01-13,Michigan,Detroit,0,4,http://www.gunviolencearchive.org/incident/96185,4,"42.3872, -83.0922",Congressional District: 13,NA,NA,NA,NA
2014-01-12,Louisiana,Tallulah,0,6,http://www.gunviolencearchive.org/incident/95500,6,"32.3986, -91.1579",Congressional District: 5,NA,NA,NA,NA
2014-01-12,Alabama,Huntsville,0,5,http://www.gunviolencearchive.org/incident/95550,5,"34.7371, -86.6524",Congressional District: 5,NA,NA,NA,NA
2014-01-12,Illinois,Elgin,0,5,http://www.gunviolencearchive.org/incident/95579,5,"42.0401, -88.2802",Congressional District: 8,NA,NA,NA,NA
2014-01-03,New York,Queens,1,3,http://www.gunviolencearchive.org/incident/92704,4,"40.6775, -73.7629",Congressional District: 5,NA,NA,NA,NA
2014-01-01,Virginia,Norfolk,2,2,http://www.gunviolencearchive.org/incident/92194,4,"36.8508, -76.2859",Congressional District: 3,NA,NA,NA,NA
2015-12-31,Louisiana,New Orleans,0,6,http://www.gunviolencearchive.org/incident/476321,6,"29.9304, -90.0959",Congressional District: 2,NA,NA,NA,NA
2015-12-27,Tennessee,Jackson,0,4,http://www.gunviolencearchive.org/incident/473882,4,"35.6486, -88.8176",Congressional District: 8,NA,NA,NA,NA
2015-12-26,Pennsylvania,Philadelphia,0,4,http://www.gunviolencearchive.org/incident/472268,4,"40.014, -75.1215",Congressional District: 13,NA,NA,NA,NA
2015-12-25,Florida,Jacksonville,0,4,http://www.gunviolencearchive.org/incident/471867,4,"30.3329, -81.6394",Congressional District: 5,NA,NA,NA,NA
2015-12-25,Alabama,Mobile,0,4,http://www.gunviolencearchive.org/incident/471860,4,"30.6714, -88.2254",Congressional District: 1,NA,NA,NA,NA
2015-12-21,California,San Leandro,0,4,http://www.gunviolencearchive.org/incident/469468,4,"37.7096, -122.135",Congressional District: 13,NA,NA,Handgun,NA
2015-12-20,North Carolina,Wilmington,1,4,http://www.gunviolencearchive.org/incident/468968,5,"34.2289, -77.9346",Congressional District: 3,NA,NA,NA,NA
2015-12-20,Florida,Miami (Goulds),1,4,http://www.gunviolencearchive.org/incident/468787,5,"25.5658, -80.3866",Congressional District: 26,NA,NA,NA,NA
2015-12-20,Florida,Miami-dade (county),0,4,http://www.gunviolencearchive.org/incident/469614,4,"25.9278, -80.1862",Congressional District: 24,NA,NA,NA,NA
2015-12-13,California,Los Angeles,1,3,http://www.gunviolencearchive.org/incident/464665,4,"33.9879, -118.282",Congressional District: 37,NA,NA,Handgun,NA
2015-12-13,California,Huntington Beach,0,4,http://www.gunviolencearchive.org/incident/464945,4,"33.7116, -117.991",Congressional District: 48,NA,NA,NA,NA
2015-12-12,Georgia,Savannah,0,4,http://www.gunviolencearchive.org/incident/464002,4,"32.0668, -81.0977",Congressional District: 1,NA,NA,NA,NA
2015-12-12,Illinois,Lovejoy (Brooklyn),1,3,http://www.gunviolencearchive.org/incident/465117,4,"38.657, -90.1685",Congressional District: 12,NA,NA,NA,380 Auto
2015-12-11,Maryland,Baltimore,1,3,http://www.gunviolencearchive.org/incident/463642,4,"39.3483, -76.6751",Congressional District: 7,NA,NA,NA,NA
2015-12-11,Pennsylvania,Pittsburgh (Mount Oliver),0,4,http://www.gunviolencearchive.org/incident/463734,4,"40.4159, -79.9875",Congressional District: 14,NA,NA,NA,NA
2015-12-08,Ohio,Cincinnati (Fairmount),1,3,http://www.gunviolencearchive.org/incident/461476,4,"39.1497, -84.5615",Congressional District: 1,NA,NA,NA,NA
2015-12-06,Louisiana,Raceland,1,3,http://www.gunviolencearchive.org/incident/460049,4,"29.7193, -90.6093",Congressional District: 6,NA,NA,NA,NA
2015-12-06,Nebraska,Omaha,2,3,http://www.gunviolencearchive.org/incident/460386,5,"41.3138, -96.0814",Congressional District: 2,NA,NA,NA,NA
2015-12-02,California,San Bernardino,16,19,http://www.gunviolencearchive.org/incident/456893,35,"34.0758, -117.277",Congressional District: 31,NA,AR-15,NA,9mm
2015-12-02,Georgia,Savannah,1,3,http://www.gunviolencearchive.org/incident/457037,4,"32.0607, -81.1",Congressional District: 1,NA,NA,NA,NA
2015-11-29,Illinois,Kankakee,0,5,http://www.gunviolencearchive.org/incident/455394,5,"41.1193, -87.8576",Congressional District: 2,NA,NA,NA,NA
2015-11-27,Colorado,Colorado Springs,3,9,http://www.gunviolencearchive.org/incident/454059,12,"38.8767, -104.847",Congressional District: 5,NA,AK-47,NA,NA
2015-11-27,California,Sacramento,2,2,http://www.gunviolencearchive.org/incident/455684,4,"38.495, -121.41",Congressional District: 7,NA,NA,NA,NA
2015-11-24,South Carolina,Horry (county),0,4,http://www.gunviolencearchive.org/incident/454788,4,"33.8706, -79.1407",Congressional District: 7,NA,NA,NA,NA
2015-11-23,Ohio,Columbus,4,1,http://www.gunviolencearchive.org/incident/452007,5,"39.9533, -83.0662",Congressional District: 3,NA,NA,NA,NA
2015-11-23,Minnesota,Minneapolis,0,5,http://www.gunviolencearchive.org/incident/452120,5,"44.9861, -93.3045",Congressional District: 5,NA,NA,NA,NA
2015-11-22,Texas,Brownsville,0,4,http://www.gunviolencearchive.org/incident/453317,4,"25.9248, -97.4317",Congressional District: 34,NA,NA,NA,NA
2015-11-22,Washington,Seattle,0,4,http://www.gunviolencearchive.org/incident/451338,4,"47.6141, -122.321",Congressional District: 7,NA,NA,NA,NA
2015-11-22,New York,Newburgh,0,5,http://www.gunviolencearchive.org/incident/451305,5,"41.5004, -74.0187",Congressional District: 18,NA,NA,NA,NA
2015-11-22,South Carolina,North Charleston,1,3,http://www.gunviolencearchive.org/incident/452362,4,"32.8805, -79.9861",Congressional District: 6,NA,NA,Handgun,NA
2015-11-22,Illinois,Chicago,0,4,http://www.gunviolencearchive.org/incident/451349,4,"41.8666, -87.6902",Congressional District: 7,NA,NA,NA,NA
2015-11-22,Louisiana,New Orleans,0,17,http://www.gunviolencearchive.org/incident/451495,17,"29.9748, -90.0372",Congressional District: 2,NA,NA,NA,NA
2015-11-21,Maryland,Baltimore,1,3,http://www.gunviolencearchive.org/incident/451057,4,"39.3058, -76.6419",Congressional District: 7,NA,NA,NA,NA
2015-11-20,Pennsylvania,Pittsburgh,1,3,http://www.gunviolencearchive.org/incident/450505,4,"40.4314, -79.9356",Congressional District: 14,NA,NA,NA,NA
2015-11-18,California,Fresno,0,5,http://www.gunviolencearchive.org/incident/449814,5,"36.7214, -119.8",Congressional District: 16,NA,NA,NA,NA
2015-11-16,Alabama,Cherokee (county),3,1,http://www.gunviolencearchive.org/incident/448653,4,"34.2313, -85.6933",Congressional District: 3,NA,NA,NA,NA
2015-11-15,Texas,Tennessee Colony,5,0,http://www.gunviolencearchive.org/incident/448419,5,"31.9191, -95.9358",Congressional District: 5,NA,NA,NA,NA
2015-11-15,Pennsylvania,Philadelphia,0,4,http://www.gunviolencearchive.org/incident/448286,4,"40.0483, -75.1602",Congressional District: 2,NA,NA,NA,NA
2015-11-14,Pennsylvania,Johnstown,0,4,http://www.gunviolencearchive.org/incident/447462,4,"40.3432, -78.8837",Congressional District: 12,NA,NA,NA,NA
2015-11-13,Florida,Jacksonville,4,1,http://www.gunviolencearchive.org/incident/446996,5,"30.4653, -81.6075",Congressional District: 4,NA,NA,NA,NA
2015-11-09,Indiana,Indianapolis,2,2,http://www.gunviolencearchive.org/incident/444458,4,"39.7729, -86.123",Congressional District: 7,NA,NA,NA,NA
2015-11-08,Iowa,Des Moines,1,3,http://www.gunviolencearchive.org/incident/443821,4,"41.6398, -93.625",Congressional District: 3,NA,NA,NA,NA
2015-11-08,Michigan,Warren,0,4,http://www.gunviolencearchive.org/incident/444168,4,"42.4494, -82.9825",Congressional District: 9,NA,NA,NA,NA
2015-11-07,Colorado,Denver,1,3,http://www.gunviolencearchive.org/incident/443652,4,"39.7148, -104.99",Congressional District: 1,NA,NA,NA,NA
2015-11-06,California,Bakersfield,0,4,http://www.gunviolencearchive.org/incident/444406,4,"35.3506, -118.99",Congressional District: 21,NA,NA,NA,NA
2015-11-03,Florida,Jacksonville,2,3,http://www.gunviolencearchive.org/incident/441681,5,"30.3475, -81.6927",Congressional District: 5,NA,NA,NA,NA
2015-11-02,South Carolina,Pendleton,4,0,http://www.gunviolencearchive.org/incident/440743,4,"34.6474, -82.748",Congressional District: 3,NA,NA,NA,NA
2015-10-28,Louisiana,Houma,1,3,http://www.gunviolencearchive.org/incident/438651,4,"29.595, -90.7305",Congressional District: 1,NA,NA,NA,NA
2015-10-27,Texas,Fort Worth,0,5,http://www.gunviolencearchive.org/incident/437836,5,"32.6706, -97.3452",Congressional District: 33,NA,NA,NA,NA
2015-10-26,Indiana,Evansville,0,5,http://www.gunviolencearchive.org/incident/437323,5,"37.9819, -87.5537",Congressional District: 8,NA,NA,NA,NA
2015-10-25,North Carolina,Four Oaks,0,5,http://www.gunviolencearchive.org/incident/436202,5,"35.3651, -78.3554",Congressional District: 7,NA,NA,NA,NA
2015-10-25,Arizona,Phoenix,1,4,http://www.gunviolencearchive.org/incident/436234,5,"33.4067, -112.065",Congressional District: 7,NA,NA,NA,NA
2015-10-25,District of Columbia,Washington,0,5,http://www.gunviolencearchive.org/incident/436240,5,"38.8327, -76.988",Congressional District: 1,NA,NA,NA,NA
2015-10-24,South Carolina,Bamberg,0,4,http://www.gunviolencearchive.org/incident/436219,4,"33.3011, -81.0339",Congressional District: 6,NA,NA,NA,NA
2015-10-22,Tennessee,Nashville,1,3,http://www.gunviolencearchive.org/incident/435144,4,"36.167, -86.8286",Congressional District: 5,NA,NA,Handgun,NA
2015-10-19,Illinois,Calumet City,0,6,http://www.gunviolencearchive.org/incident/433146,6,"41.6294, -87.5509",Congressional District: 2,NA,NA,NA,NA
2015-10-18,Louisiana,New Orleans,0,4,http://www.gunviolencearchive.org/incident/432711,4,"29.9772, -90.0112",Congressional District: 2,NA,NA,NA,NA
2015-10-17,Indiana,Elkhart,0,4,http://www.gunviolencearchive.org/incident/432072,4,"41.6901, -85.9667",Congressional District: 2,NA,NA,NA,NA
2015-10-17,Florida,Fort Myers,1,4,http://www.gunviolencearchive.org/incident/432466,5,"26.6439, -81.8705",Congressional District: 19,NA,NA,NA,NA
2015-10-12,Georgia,Decatur,0,4,http://www.gunviolencearchive.org/incident/429410,4,"33.7369, -84.2243",Congressional District: 4,NA,NA,NA,NA
2015-10-10,Tennessee,Memphis,0,6,http://www.gunviolencearchive.org/incident/428215,6,"35.0697, -89.8568",Congressional District: 9,NA,NA,NA,NA
2015-10-10,North Carolina,Charlotte,0,4,http://www.gunviolencearchive.org/incident/428247,4,"35.2143, -80.8897",Congressional District: 12,NA,NA,NA,NA
2015-10-10,Illinois,Peoria,1,3,http://www.gunviolencearchive.org/incident/429614,4,"40.7171, -89.6011",Congressional District: 17,NA,NA,NA,NA
2015-10-09,Arizona,Flagstaff,1,3,http://www.gunviolencearchive.org/incident/427621,4,"35.1893, -111.649",Congressional District: 1,NA,NA,Handgun,NA
2015-10-06,Maryland,Baltimore,0,5,http://www.gunviolencearchive.org/incident/426256,5,"39.2919, -76.6489",Congressional District: 7,NA,NA,NA,NA
2015-10-02,Maryland,Baltimore,1,4,http://www.gunviolencearchive.org/incident/424224,5,"39.3463, -76.6884",Congressional District: 7,NA,NA,NA,NA
2015-10-01,Oregon,Roseburg,10,9,http://www.gunviolencearchive.org/incident/423223,19,"43.2628, -123.28",Congressional District: 4,NA,AR-15,Handgun,NA
2015-09-28,Ohio,Cincinnati (Evanston),0,5,http://www.gunviolencearchive.org/incident/421650,5,"39.1374, -84.472",Congressional District: 1,NA,NA,NA,NA
2015-09-28,Illinois,Chicago,3,2,http://www.gunviolencearchive.org/incident/422064,5,"41.8184, -87.6338",Congressional District: 7,NA,NA,NA,NA
2015-09-28,Illinois,Chicago,2,3,http://www.gunviolencearchive.org/incident/422035,5,"41.7977, -87.6529",Congressional District: 7,NA,NA,NA,NA
2015-09-28,Ohio,Dayton,0,4,http://www.gunviolencearchive.org/incident/422020,4,"39.7583, -84.2354",Congressional District: 10,NA,NA,NA,NA
2015-09-27,Georgia,Greenville,0,10,http://www.gunviolencearchive.org/incident/421014,10,"33.0312, -84.7298",Congressional District: 3,NA,NA,Handgun,NA
2015-09-27,Illinois,Chicago,0,4,http://www.gunviolencearchive.org/incident/421358,4,"41.7994, -87.6638",Congressional District: 7,NA,NA,NA,NA
2015-09-27,Missouri,Kansas City,0,4,http://www.gunviolencearchive.org/incident/420855,4,"39.0913, -94.562",Congressional District: 5,NA,NA,NA,NA
2015-09-25,Illinois,Danville,0,4,http://www.gunviolencearchive.org/incident/426559,4,"40.1402, -87.6022",Congressional District: 15,NA,NA,NA,NA
2015-09-24,Illinois,Chicago,0,5,http://www.gunviolencearchive.org/incident/419718,5,"41.8015, -87.6502",Congressional District: 7,NA,NA,NA,NA
2015-09-23,Louisiana,Shreveport,0,5,http://www.gunviolencearchive.org/incident/419250,5,"32.5491, -93.8241",Congressional District: 4,NA,NA,NA,NA
2015-09-23,Florida,Fort Myers,0,4,http://www.gunviolencearchive.org/incident/418964,4,"26.6471, -81.8401",Congressional District: 19,NA,NA,NA,NA
2015-09-23,Georgia,Norcross,1,3,http://www.gunviolencearchive.org/incident/419826,4,"33.9105, -84.1744",Congressional District: 7,NA,NA,NA,NA
2015-09-20,Pennsylvania,Philadelphia,1,3,http://www.gunviolencearchive.org/incident/417284,4,"40.0307, -75.093",Congressional District: 13,NA,NA,NA,NA
2015-09-20,Illinois,Chicago,1,5,http://www.gunviolencearchive.org/incident/416872,6,"41.7909, -87.6292",Congressional District: 7,NA,NA,NA,NA
2015-09-20,Oklahoma,Tulsa,0,6,http://www.gunviolencearchive.org/incident/417013,6,"36.1771, -95.9225",Congressional District: 1,NA,NA,NA,NA
2015-09-19,Indiana,Indianapolis,1,3,http://www.gunviolencearchive.org/incident/416812,4,"39.8264, -86.1628",Congressional District: 7,NA,NA,NA,NA
2015-09-17,South Dakota,Geddes,6,0,http://www.gunviolencearchive.org/incident/418318,6,"43.3153, -98.6045",Congressional District: 1,NA,NA,NA,NA
2015-09-17,Michigan,Albion,0,4,http://www.gunviolencearchive.org/incident/415687,4,"42.2569, -84.7601",Congressional District: 3,NA,NA,NA,45 Auto
2015-09-15,New Jersey,Newark,0,4,http://www.gunviolencearchive.org/incident/414580,4,"40.7321, -74.1893",Congressional District: 10,NA,NA,NA,NA
2015-09-13,Florida,Ocala,1,5,http://www.gunviolencearchive.org/incident/413001,6,"29.1685, -82.1384",Congressional District: 11,NA,NA,NA,NA
2015-09-12,Louisiana,Shreveport,0,4,http://www.gunviolencearchive.org/incident/412996,4,"32.458, -93.7609",Congressional District: 4,NA,NA,NA,NA
2015-09-12,New York,Rochester,2,4,http://www.gunviolencearchive.org/incident/412487,6,"43.1643, -77.5993",Congressional District: 25,NA,NA,NA,NA
2015-09-12,Minnesota,Minneapolis,0,6,http://www.gunviolencearchive.org/incident/412529,6,"44.9804, -93.2738",Congressional District: 5,NA,NA,NA,NA
2015-09-12,Minnesota,Minneapolis,1,3,http://www.gunviolencearchive.org/incident/412539,4,"45.0015, -93.2957",Congressional District: 5,NA,NA,NA,NA
2015-09-11,North Carolina,Charlotte,0,5,http://www.gunviolencearchive.org/incident/412557,5,"35.2392, -80.8457",Congressional District: 12,NA,NA,NA,NA
2015-09-10,Minnesota,Excelsior (Greenwood),5,0,http://www.gunviolencearchive.org/incident/412040,5,"47.6919, -95.4311",Congressional District: 7,NA,NA,NA,NA
2015-09-08,Georgia,Berlin,0,4,http://www.gunviolencearchive.org/incident/411888,4,"31.0691, -83.6237",Congressional District: 8,NA,NA,NA,22 LR
2015-09-08,Illinois,Chicago,0,4,http://www.gunviolencearchive.org/incident/409856,4,"41.7925, -87.6463",Congressional District: 7,NA,NA,NA,NA
2015-09-07,Indiana,Gary,2,4,http://www.gunviolencearchive.org/incident/409732,6,"41.5971, -87.2256",Congressional District: 1,NA,NA,NA,NA
2015-09-07,Colorado,Denver,0,4,http://www.gunviolencearchive.org/incident/409601,4,"39.7538, -104.995",Congressional District: 1,NA,NA,NA,NA
2015-09-05,North Carolina,Charlotte,1,3,http://www.gunviolencearchive.org/incident/408449,4,"35.1607, -80.9106",Congressional District: 12,NA,NA,NA,NA
2015-09-05,Florida,Daytona Beach,0,4,http://www.gunviolencearchive.org/incident/408276,4,"29.2131, -81.0295",Congressional District: 6,NA,NA,NA,NA
2015-09-05,Nevada,Las Vegas,1,3,http://www.gunviolencearchive.org/incident/409101,4,"36.0924, -115.029",Congressional District: 3,NA,NA,NA,NA
2015-09-05,Missouri,Columbia,0,4,http://www.gunviolencearchive.org/incident/408256,4,"38.9673, -92.3187",Congressional District: 4,NA,NA,NA,NA
2015-08-30,Tennessee,Memphis,1,4,http://www.gunviolencearchive.org/incident/404167,5,"35.1495, -90.049",Congressional District: 9,NA,NA,NA,NA
2015-08-29,Tennessee,Bristol,3,2,http://www.gunviolencearchive.org/incident/404238,5,"36.5738, -82.0968",Congressional District: 1,NA,AR-15,NA,NA
2015-08-29,Texas,Tyler,1,3,http://www.gunviolencearchive.org/incident/405133,4,"32.3899, -95.2897",Congressional District: 1,NA,AR-15,NA,NA
2015-08-28,New York,Brooklyn,1,3,http://www.gunviolencearchive.org/incident/403069,4,"40.6591, -73.9602",Congressional District: 9,NA,NA,NA,NA
2015-08-27,California,Salinas,2,2,http://www.gunviolencearchive.org/incident/403669,4,"36.6551, -121.658",Congressional District: 20,NA,NA,NA,NA
2015-08-26,Illinois,Chicago,2,2,http://www.gunviolencearchive.org/incident/402113,4,"41.8757, -87.702",Congressional District: 7,NA,NA,NA,NA
2015-08-26,Minnesota,Minneapolis (Brooklyn Center),0,4,http://www.gunviolencearchive.org/incident/401884,4,"45.0459, -93.3271",Congressional District: 5,NA,NA,NA,NA
2015-08-26,Florida,West Palm Beach,2,2,http://www.gunviolencearchive.org/incident/402051,4,"26.7318, -80.0595",Congressional District: 20,NA,NA,NA,NA
2015-08-25,Louisiana,New Orleans,1,3,http://www.gunviolencearchive.org/incident/402108,4,"29.9618, -90.1112",Congressional District: 2,NA,NA,NA,NA
2015-08-23,California,Modesto,1,7,http://www.gunviolencearchive.org/incident/400091,8,"37.6454, -121.023",Congressional District: 10,NA,NA,NA,NA
