date,state,city,killed,injured,incident,victims
2016-01-07,Tennessee,Memphis,1,3,http://www.gunviolencearchive.org/incident/481429,4
2016-01-06,Florida,Lakeland,3,1,http://www.gunviolencearchive.org/incident/479613,4
2017-12-31,Colorado,Littleton (Highlands Ranch),2,6,http://www.gunviolencearchive.org/incident/1017372,8
2017-12-31,Illinois,Chicago,0,4,http://www.gunviolencearchive.org/incident/1017422,4
2017-12-31,New Jersey,Long Branch,4,0,http://www.gunviolencearchive.org/incident/1018118,4
2017-12-27,Nevada,Las Vegas,2,2,http://www.gunviolencearchive.org/incident/1015666,4
2017-12-26,Florida,Miami,0,5,http://www.gunviolencearchive.org/incident/1015336,5
2017-12-24,Mississippi,Vicksburg,0,5,http://www.gunviolencearchive.org/incident/1013983,5
2017-12-24,Alabama,Troy,1,4,http://www.gunviolencearchive.org/incident/1014052,5
2017-12-23,Louisiana,Eunice,1,3,http://www.gunviolencearchive.org/incident/1014971,4
2017-12-23,Alabama,Birmingham,0,4,http://www.gunviolencearchive.org/incident/1013377,4
2017-12-21,Louisiana,Lafayette,0,4,http://www.gunviolencearchive.org/incident/1012704,4
2017-12-21,Pennsylvania,Philadelphia,1,3,http://www.gunviolencearchive.org/incident/1011953,4
2017-12-16,Mississippi,Mc Cool (Mccool),0,4,http://www.gunviolencearchive.org/incident/1009629,4
2017-12-15,California,Pacoima,0,5,http://www.gunviolencearchive.org/incident/1008310,5
2017-12-13,Ohio,Columbus,1,3,http://www.gunviolencearchive.org/incident/1007054,4
2017-12-12,Kentucky,Louisville,0,4,http://www.gunviolencearchive.org/incident/1006150,4
2017-12-12,Texas,Garland,0,4,http://www.gunviolencearchive.org/incident/1006446,4
2017-12-09,Massachusetts,Boston,0,4,http://www.gunviolencearchive.org/incident/1004454,4
2017-12-06,Illinois,Chicago,0,4,http://www.gunviolencearchive.org/incident/1002514,4
2017-12-04,Pennsylvania,Pittsburgh,2,2,http://www.gunviolencearchive.org/incident/1001566,4
2017-12-03,Tennessee,Memphis,1,3,http://www.gunviolencearchive.org/incident/1000479,4
2017-12-02,Michigan,Detroit,0,4,http://www.gunviolencearchive.org/incident/999969,4
2017-11-30,Michigan,Detroit,1,4,http://www.gunviolencearchive.org/incident/998843,5
2017-11-24,Ohio,Cleveland,1,5,http://www.gunviolencearchive.org/incident/995015,6
2017-11-24,Mississippi,Brookhaven,1,6,http://www.gunviolencearchive.org/incident/994323,7
2017-11-18,Minnesota,Minneapolis,0,4,http://www.gunviolencearchive.org/incident/991017,4
2017-11-17,Louisiana,New Iberia,0,4,http://www.gunviolencearchive.org/incident/990974,4
2017-11-16,Georgia,Columbus,0,7,http://www.gunviolencearchive.org/incident/989838,7
2017-11-14,California,Corning,6,12,http://www.gunviolencearchive.org/incident/987611,18
2017-11-14,California,Richmond,2,2,http://www.gunviolencearchive.org/incident/988824,4
2017-11-12,Indiana,Gary,0,7,http://www.gunviolencearchive.org/incident/986236,7
2017-11-12,California,Fresno,0,5,http://www.gunviolencearchive.org/incident/987134,5
2017-11-12,Georgia,Atlanta,2,2,http://www.gunviolencearchive.org/incident/986816,4
2017-11-11,Texas,Dallas,1,3,http://www.gunviolencearchive.org/incident/985582,4
2017-11-11,Louisiana,New Orleans,1,5,http://www.gunviolencearchive.org/incident/986092,6
2017-11-11,North Carolina,Fayetteville,1,5,http://www.gunviolencearchive.org/incident/985832,6
2017-11-10,Ohio,Dayton (Trotwood),0,4,http://www.gunviolencearchive.org/incident/984822,4
2017-11-09,Pennsylvania,Philadelphia,0,4,http://www.gunviolencearchive.org/incident/984455,4
2017-11-05,Texas,Sutherland Springs,27,20,http://www.gunviolencearchive.org/incident/980577,47
2017-11-04,Texas,Austin,0,4,http://www.gunviolencearchive.org/incident/980269,4
2017-11-04,Ohio,Youngstown,0,4,http://www.gunviolencearchive.org/incident/980192,4
2017-11-04,California,Santa Monica,1,3,http://www.gunviolencearchive.org/incident/980060,4
2017-11-03,Minnesota,Minneapolis,0,4,http://www.gunviolencearchive.org/incident/979651,4
2017-11-03,California,Gardena,0,4,http://www.gunviolencearchive.org/incident/980258,4
2017-11-03,New York,Buffalo,0,4,http://www.gunviolencearchive.org/incident/980004,4
2017-11-03,Louisiana,Lacombe,1,4,http://www.gunviolencearchive.org/incident/980401,5
2017-10-29,Texas,Austin,1,3,http://www.gunviolencearchive.org/incident/975600,4
2017-10-28,Ohio,Toledo,0,4,http://www.gunviolencearchive.org/incident/975817,4
2017-10-28,Virginia,Petersburg,1,3,http://www.gunviolencearchive.org/incident/974704,4
2017-10-27,Kentucky,Louisville,0,6,http://www.gunviolencearchive.org/incident/974051,6
2017-10-27,California,San Francisco,0,4,http://www.gunviolencearchive.org/incident/974411,4
2017-10-23,California,Clearlake Oaks,2,3,http://www.gunviolencearchive.org/incident/966895,5
2017-10-22,Connecticut,Hartford,0,4,http://www.gunviolencearchive.org/incident/966153,4
2017-10-22,Alabama,Lanett,2,7,http://www.gunviolencearchive.org/incident/966178,9
2017-10-21,Florida,Jacksonville,0,4,http://www.gunviolencearchive.org/incident/965077,4
2017-10-21,Tennessee,Nashville,0,4,http://www.gunviolencearchive.org/incident/965756,4
2017-10-21,Pennsylvania,Chester,0,4,http://www.gunviolencearchive.org/incident/965251,4
2017-10-21,Florida,Tampa,0,4,http://www.gunviolencearchive.org/incident/965066,4
2017-10-18,Maryland,Edgewood,3,3,http://www.gunviolencearchive.org/incident/962359,6
2017-10-17,New York,Brooklyn,0,4,http://www.gunviolencearchive.org/incident/962155,4
2017-10-16,Mississippi,Meridian,1,3,http://www.gunviolencearchive.org/incident/962623,4
2017-10-15,Texas,Houston,2,2,http://www.gunviolencearchive.org/incident/960036,4
2017-10-15,Arizona,Phoenix,1,3,http://www.gunviolencearchive.org/incident/959126,4
2017-10-12,California,Aliso Viejo,2,2,http://www.gunviolencearchive.org/incident/957980,4
2017-10-11,Ohio,Pedro,4,0,http://www.gunviolencearchive.org/incident/957562,4
2017-10-10,California,San Francisco,0,4,http://www.gunviolencearchive.org/incident/956942,4
2017-10-09,Texas,Houston,0,5,http://www.gunviolencearchive.org/incident/955268,5
2017-10-07,Arizona,Phoenix,0,4,http://www.gunviolencearchive.org/incident/954428,4
2017-10-06,Illinois,Chicago,0,5,http://www.gunviolencearchive.org/incident/953156,5
2017-10-05,Arizona,Casa Grande,4,0,http://www.gunviolencearchive.org/incident/952720,4
2017-10-03,Florida,Miami,0,4,http://www.gunviolencearchive.org/incident/952220,4
2017-10-01,Kansas,Lawrence,3,2,http://www.gunviolencearchive.org/incident/945990,5
2017-09-30,Tennessee,Memphis,1,3,http://www.gunviolencearchive.org/incident/946138,4
2017-09-28,Louisiana,New Orleans,1,3,http://www.gunviolencearchive.org/incident/944448,4
2017-09-26,Tennessee,Memphis,0,4,http://www.gunviolencearchive.org/incident/942522,4
2017-09-26,Maryland,Baltimore,2,2,http://www.gunviolencearchive.org/incident/942830,4
2017-09-26,Pennsylvania,Philadelphia,1,3,http://www.gunviolencearchive.org/incident/942628,4
2017-09-24,Maryland,Baltimore,0,4,http://www.gunviolencearchive.org/incident/941144,4
2017-09-24,Tennessee,Antioch,1,8,http://www.gunviolencearchive.org/incident/940554,9
2017-09-24,New York,Syracuse,0,4,http://www.gunviolencearchive.org/incident/940644,4
2017-09-24,New Jersey,Mays Landing,1,3,http://www.gunviolencearchive.org/incident/941257,4
2017-09-23,California,Bakersfield,1,4,http://www.gunviolencearchive.org/incident/939834,5
2017-09-23,Illinois,Danville,0,5,http://www.gunviolencearchive.org/incident/940068,5
2017-09-23,Connecticut,Hartford,2,2,http://www.gunviolencearchive.org/incident/940142,4
2017-09-20,Indiana,Gary,0,5,http://www.gunviolencearchive.org/incident/939482,5
2017-09-17,Michigan,Detroit,1,3,http://www.gunviolencearchive.org/incident/936028,4
2017-09-17,Virginia,Petersburg,1,4,http://www.gunviolencearchive.org/incident/935928,5
2017-09-16,South Carolina,Columbia,0,8,http://www.gunviolencearchive.org/incident/934036,8
2017-09-13,Washington,Rockford,1,3,http://www.gunviolencearchive.org/incident/932181,4
2017-09-13,Pennsylvania,York,0,4,http://www.gunviolencearchive.org/incident/932906,4
2017-09-13,Pennsylvania,Philadelphia,0,4,http://www.gunviolencearchive.org/incident/932619,4
2017-09-13,Tennessee,Memphis,1,5,http://www.gunviolencearchive.org/incident/932526,6
2017-09-10,Louisiana,New Orleans,1,3,http://www.gunviolencearchive.org/incident/930266,4
2017-09-10,Texas,Plano,9,1,http://www.gunviolencearchive.org/incident/930569,10
2017-09-09,Alabama,Selma,0,4,http://www.gunviolencearchive.org/incident/931139,4
2017-09-06,Illinois,Chicago,0,4,http://www.gunviolencearchive.org/incident/928380,4
2017-09-04,Illinois,Bellwood,0,4,http://www.gunviolencearchive.org/incident/927277,4
2017-09-03,California,Inglewood,2,3,http://www.gunviolencearchive.org/incident/926766,5
2017-09-02,Kentucky,Louisville,0,4,http://www.gunviolencearchive.org/incident/925809,4
2017-09-02,Illinois,Chicago,1,3,http://www.gunviolencearchive.org/incident/925436,4
2017-08-28,New Mexico,Clovis,2,4,http://www.gunviolencearchive.org/incident/922184,6
2017-08-27,California,Sacramento,1,4,http://www.gunviolencearchive.org/incident/921733,5
2017-08-27,Indiana,Evansville,1,3,http://www.gunviolencearchive.org/incident/921653,4
2017-08-25,Florida,Gainesville,0,4,http://www.gunviolencearchive.org/incident/921289,4
2017-08-24,Missouri,Saint Louis,4,0,http://www.gunviolencearchive.org/incident/920513,4
2017-08-22,Illinois,Chicago,0,4,http://www.gunviolencearchive.org/incident/918204,4
2017-08-21,New Jersey,Newark,0,4,http://www.gunviolencearchive.org/incident/917793,4
2017-08-21,New Jersey,Newark,1,3,http://www.gunviolencearchive.org/incident/918061,4
2017-08-21,Maryland,Baltimore,1,3,http://www.gunviolencearchive.org/incident/917713,4
2017-08-21,North Carolina,Whitakers,4,0,http://www.gunviolencearchive.org/incident/917820,4
2017-08-21,Tennessee,Memphis,0,4,http://www.gunviolencearchive.org/incident/917838,4
2017-08-20,Illinois,Chicago,2,5,http://www.gunviolencearchive.org/incident/916848,7
2017-08-20,New York,Brooklyn,0,4,http://www.gunviolencearchive.org/incident/916808,4
2017-08-19,Ohio,Cleveland,1,4,http://www.gunviolencearchive.org/incident/916551,5
2017-08-16,New York,Wyandanch,0,4,http://www.gunviolencearchive.org/incident/914819,4
2017-08-14,California,North Hollywood,2,2,http://www.gunviolencearchive.org/incident/913924,4
2017-08-13,California,Sacramento,0,4,http://www.gunviolencearchive.org/incident/912322,4
2017-08-13,Virginia,Suffolk,0,4,http://www.gunviolencearchive.org/incident/912375,4
2017-08-13,Pennsylvania,Philadelphia,0,5,http://www.gunviolencearchive.org/incident/912805,5
2017-08-12,Missouri,Saint Louis,1,3,http://www.gunviolencearchive.org/incident/912093,4
2017-08-08,Illinois,Chicago,1,6,http://www.gunviolencearchive.org/incident/909423,7
2017-08-06,New York,Bronx,0,6,http://www.gunviolencearchive.org/incident/907555,6
2017-08-06,New York,Bronx,0,4,http://www.gunviolencearchive.org/incident/907546,4
2017-08-06,California,Oakland,0,7,http://www.gunviolencearchive.org/incident/907857,7
2017-08-05,New Jersey,Lakewood,0,4,http://www.gunviolencearchive.org/incident/907247,4
2017-08-05,South Carolina,Allendale,1,3,http://www.gunviolencearchive.org/incident/907611,4
2017-08-05,Florida,Tallahassee,1,3,http://www.gunviolencearchive.org/incident/906568,4
2017-08-04,Montana,Lodge Grass,3,2,http://www.gunviolencearchive.org/incident/906509,5
2017-08-03,District of Columbia,Washington,1,3,http://www.gunviolencearchive.org/incident/906126,4
2017-08-02,Maryland,Baltimore,0,4,http://www.gunviolencearchive.org/incident/904329,4
2017-08-01,Washington,Toppenish,0,6,http://www.gunviolencearchive.org/incident/904106,6
2017-08-01,California,Fresno,0,7,http://www.gunviolencearchive.org/incident/904026,7
2017-08-01,Illinois,Chicago,0,4,http://www.gunviolencearchive.org/incident/903853,4
2017-07-31,Illinois,Decatur,0,4,http://www.gunviolencearchive.org/incident/903090,4
2017-07-30,Virginia,Norfolk,1,5,http://www.gunviolencearchive.org/incident/901549,6
2017-07-30,Texas,El Paso,1,3,http://www.gunviolencearchive.org/incident/902187,4
2017-07-29,New York,Buffalo,1,4,http://www.gunviolencearchive.org/incident/901083,5
2017-07-29,North Carolina,Salisbury,2,3,http://www.gunviolencearchive.org/incident/901000,5
2017-07-28,Delaware,Wilmington,0,4,http://www.gunviolencearchive.org/incident/900963,4
2017-07-27,Illinois,Chicago,1,4,http://www.gunviolencearchive.org/incident/900387,5
2017-07-26,North Carolina,High Point,1,6,http://www.gunviolencearchive.org/incident/898631,7
2017-07-25,Florida,Jacksonville,1,3,http://www.gunviolencearchive.org/incident/898448,4
2017-07-23,Illinois,Chicago,1,3,http://www.gunviolencearchive.org/incident/896444,4
2017-07-23,Louisiana,Baton Rouge,0,4,http://www.gunviolencearchive.org/incident/896889,4
2017-07-22,Ohio,Cincinnati,0,5,http://www.gunviolencearchive.org/incident/896149,5
2017-07-19,Virginia,Richmond,0,5,http://www.gunviolencearchive.org/incident/893690,5
2017-07-19,California,Los Angeles,1,3,http://www.gunviolencearchive.org/incident/894504,4
2017-07-18,New Jersey,Trenton,1,3,http://www.gunviolencearchive.org/incident/893712,4
2017-07-18,Wisconsin,Milwaukee,0,4,http://www.gunviolencearchive.org/incident/893726,4
2017-07-18,Arizona,El Mirage,0,4,http://www.gunviolencearchive.org/incident/893752,4
2017-07-15,Pennsylvania,Philadelphia,1,3,http://www.gunviolencearchive.org/incident/891291,4
2017-07-15,Illinois,Chicago,0,4,http://www.gunviolencearchive.org/incident/891092,4
2017-07-09,Virginia,Lawrenceville,0,7,http://www.gunviolencearchive.org/incident/886564,7
2017-07-08,Illinois,Alton,0,4,http://www.gunviolencearchive.org/incident/886002,4
2017-07-08,Ohio,Cincinnati,1,8,http://www.gunviolencearchive.org/incident/886220,9
2017-07-06,Mississippi,Meridian,0,4,http://www.gunviolencearchive.org/incident/884764,4
2017-07-05,Georgia,Savannah,0,4,http://www.gunviolencearchive.org/incident/883052,4
2017-07-05,Illinois,Chicago (Roseland),2,2,http://www.gunviolencearchive.org/incident/883282,4
2017-07-05,Maine,Madison,4,1,http://www.gunviolencearchive.org/incident/883058,5
2017-07-04,Florida,Orlando (Pine Castle),0,4,http://www.gunviolencearchive.org/incident/882665,4
2017-07-04,Virginia,Hampton,1,4,http://www.gunviolencearchive.org/incident/882321,5
2017-07-04,North Carolina,Raleigh,1,3,http://www.gunviolencearchive.org/incident/883489,4
2017-07-03,Alabama,Prattville,3,1,http://www.gunviolencearchive.org/incident/882422,4
2017-07-03,Michigan,Pontiac,1,3,http://www.gunviolencearchive.org/incident/881921,4
2017-07-02,New Jersey,Jersey City,0,4,http://www.gunviolencearchive.org/incident/881700,4
2017-07-02,South Carolina,Greenwood,0,4,http://www.gunviolencearchive.org/incident/880738,4
2017-07-01,Illinois,Momence,0,4,http://www.gunviolencearchive.org/incident/883656,4
2017-07-01,New Jersey,Newark,2,2,http://www.gunviolencearchive.org/incident/880808,4
2017-07-01,California,Oakland,0,4,http://www.gunviolencearchive.org/incident/880813,4
2017-07-01,Arkansas,Little Rock,0,25,http://www.gunviolencearchive.org/incident/879953,25
2017-06-30,New York,Bronx,2,6,http://www.gunviolencearchive.org/incident/879412,8
2017-06-27,Illinois,Chicago,0,5,http://www.gunviolencearchive.org/incident/877295,5
2017-06-25,District of Columbia,Washington,0,4,http://www.gunviolencearchive.org/incident/876010,4
2017-06-25,Missouri,Saint Louis,1,3,http://www.gunviolencearchive.org/incident/875886,4
2017-06-24,Florida,Fort Lauderdale,1,4,http://www.gunviolencearchive.org/incident/874613,5
2017-06-24,New York,New York (Manhattan),0,5,http://www.gunviolencearchive.org/incident/875322,5
2017-06-24,New Jersey,Willingboro,0,4,http://www.gunviolencearchive.org/incident/876076,4
2017-06-22,Georgia,Atlanta,1,6,http://www.gunviolencearchive.org/incident/873847,7
2017-06-18,Missouri,Saint Louis,3,2,http://www.gunviolencearchive.org/incident/870095,5
2017-06-18,District of Columbia,Washington,0,4,http://www.gunviolencearchive.org/incident/870222,4
2017-06-18,Illinois,Chicago,0,4,http://www.gunviolencearchive.org/incident/869877,4
2017-06-18,South Carolina,Myrtle Beach,0,7,http://www.gunviolencearchive.org/incident/869968,7
2017-06-17,Ohio,Columbus,1,4,http://www.gunviolencearchive.org/incident/869357,5
2017-06-17,Illinois,Chicago,0,4,http://www.gunviolencearchive.org/incident/869838,4
2017-06-15,Virginia,Richmond,1,3,http://www.gunviolencearchive.org/incident/868042,4
2017-06-15,New Mexico,La Madera,5,0,http://www.gunviolencearchive.org/incident/868363,5
2017-06-14,Ohio,Canton,0,4,http://www.gunviolencearchive.org/incident/868147,4
2017-06-14,Virginia,Alexandria,1,5,http://www.gunviolencearchive.org/incident/866739,6
2017-06-14,California,San Francisco,4,2,http://www.gunviolencearchive.org/incident/866933,6
2017-06-13,Maryland,Baltimore,0,4,http://www.gunviolencearchive.org/incident/866412,4
2017-06-13,Maryland,Baltimore,2,2,http://www.gunviolencearchive.org/incident/866448,4
2017-06-13,Missouri,Saint Louis (University City),0,4,http://www.gunviolencearchive.org/incident/869474,4
2017-06-11,Illinois,Chicago,0,9,http://www.gunviolencearchive.org/incident/864743,9
2017-06-11,Tennessee,Chattanooga,0,4,http://www.gunviolencearchive.org/incident/864852,4
2017-06-11,Texas,Houston,0,4,http://www.gunviolencearchive.org/incident/865371,4
2017-06-10,Tennessee,Memphis,0,4,http://www.gunviolencearchive.org/incident/865186,4
2017-06-09,Texas,Fort Worth,2,5,http://www.gunviolencearchive.org/incident/864370,7
2017-06-08,Louisiana,New Orleans,0,6,http://www.gunviolencearchive.org/incident/863075,6
2017-06-06,Utah,Sandy,3,2,http://www.gunviolencearchive.org/incident/861307,5
2017-06-05,Florida,Orlando,6,0,http://www.gunviolencearchive.org/incident/859875,6
2017-06-03,Missouri,Saint Louis,2,2,http://www.gunviolencearchive.org/incident/858810,4
2017-06-03,Louisiana,New Orleans,3,2,http://www.gunviolencearchive.org/incident/858719,5
2017-06-02,Texas,Laredo,2,3,http://www.gunviolencearchive.org/incident/858378,5
2017-06-02,California,Los Angeles,1,3,http://www.gunviolencearchive.org/incident/858877,4
2017-06-01,Missouri,Saint Louis,3,1,http://www.gunviolencearchive.org/incident/857443,4
2017-05-30,Ohio,Middletown,1,3,http://www.gunviolencearchive.org/incident/855764,4
2017-05-29,Kentucky,Louisville,1,3,http://www.gunviolencearchive.org/incident/855113,4
2017-05-28,Alabama,Phenix City,0,12,http://www.gunviolencearchive.org/incident/853901,12
2017-05-28,New Jersey,Paterson,1,5,http://www.gunviolencearchive.org/incident/853796,6
2017-05-28,Mississippi,Moss Point,0,5,http://www.gunviolencearchive.org/incident/853920,5
2017-05-27,Mississippi,Bogue Chitto,8,1,http://www.gunviolencearchive.org/incident/853756,9
2017-05-27,New York,New York (Manhattan),0,4,http://www.gunviolencearchive.org/incident/853032,4
2017-05-27,District of Columbia,Washington,1,7,http://www.gunviolencearchive.org/incident/853119,8
2017-05-26,Florida,Miami,0,4,http://www.gunviolencearchive.org/incident/852676,4
2017-05-21,Iowa,Des Moines,1,3,http://www.gunviolencearchive.org/incident/848680,4
2017-05-21,Arizona,Mesa,0,4,http://www.gunviolencearchive.org/incident/849215,4
2017-05-20,Pennsylvania,Philadelphia,0,10,http://www.gunviolencearchive.org/incident/848292,10
2017-05-16,South Carolina,Ruffin,3,1,http://www.gunviolencearchive.org/incident/845364,4
2017-05-14,Arkansas,Jonesboro,1,6,http://www.gunviolencearchive.org/incident/843078,7
2017-05-14,Illinois,Dolton,0,5,http://www.gunviolencearchive.org/incident/843045,5
2017-05-14,Florida,Avon Park,0,5,http://www.gunviolencearchive.org/incident/843172,5
2017-05-14,Texas,Fort Worth,0,4,http://www.gunviolencearchive.org/incident/843590,4
2017-05-10,New Jersey,Trenton,1,3,http://www.gunviolencearchive.org/incident/840339,4
2017-05-09,Kansas,Kansas City,3,1,http://www.gunviolencearchive.org/incident/839846,4
2017-05-07,Illinois,Chicago,2,8,http://www.gunviolencearchive.org/incident/838272,10
2017-05-04,Michigan,Flint,1,3,http://www.gunviolencearchive.org/incident/835961,4
2017-05-02,Florida,Jacksonville,1,3,http://www.gunviolencearchive.org/incident/834832,4
2017-05-01,Texas,Dallas,2,3,http://www.gunviolencearchive.org/incident/833152,5
2017-04-30,California,San Diego,2,6,http://www.gunviolencearchive.org/incident/832679,8
2017-04-30,Kansas,Topeka,4,1,http://www.gunviolencearchive.org/incident/832528,5
2017-04-30,Florida,Jacksonville,0,5,http://www.gunviolencearchive.org/incident/833128,5
2017-04-30,South Carolina,Loris,1,5,http://www.gunviolencearchive.org/incident/832309,6
2017-04-29,Maryland,Germantown,1,3,http://www.gunviolencearchive.org/incident/831667,4
2017-04-29,California,Los Angeles (Boyle Heights),1,3,http://www.gunviolencearchive.org/incident/835459,4
2017-04-29,California,Sacramento,0,5,http://www.gunviolencearchive.org/incident/832290,5
2017-04-29,California,Whittier,1,5,http://www.gunviolencearchive.org/incident/831800,6
2017-04-29,California,Compton,0,4,http://www.gunviolencearchive.org/incident/834788,4
2017-04-29,Virginia,Virginia Beach,0,4,http://www.gunviolencearchive.org/incident/832063,4
2017-04-28,Pennsylvania,Chester,0,4,http://www.gunviolencearchive.org/incident/831201,4
2017-04-27,New Jersey,Newark,1,3,http://www.gunviolencearchive.org/incident/830984,4
2017-04-26,Florida,Miami,0,4,http://www.gunviolencearchive.org/incident/829073,4
2017-04-21,Florida,Palm Bay,2,2,http://www.gunviolencearchive.org/incident/825694,4
2017-04-20,Kentucky,Louisville,0,4,http://www.gunviolencearchive.org/incident/825111,4
2017-04-16,California,Vallejo,0,4,http://www.gunviolencearchive.org/incident/821667,4
2017-04-16,North Carolina,Elizabeth City,0,4,http://www.gunviolencearchive.org/incident/821723,4
2017-04-16,Ohio,Columbus,0,9,http://www.gunviolencearchive.org/incident/821371,9
2017-04-15,Illinois,Rock Falls,0,4,http://www.gunviolencearchive.org/incident/821640,4
2017-04-15,Indiana,Indianapolis,0,4,http://www.gunviolencearchive.org/incident/820565,4
2017-04-15,Alabama,Birmingham,0,6,http://www.gunviolencearchive.org/incident/821400,6
2017-04-15,Pennsylvania,Philadelphia,0,4,http://www.gunviolencearchive.org/incident/821055,4
2017-04-15,Illinois,Harvey,0,4,http://www.gunviolencearchive.org/incident/821651,4
2017-04-15,California,Banning,0,4,http://www.gunviolencearchive.org/incident/822750,4
2017-04-13,Georgia,Atlanta,1,3,http://www.gunviolencearchive.org/incident/818932,4
2017-04-09,Texas,San Antonio,1,3,http://www.gunviolencearchive.org/incident/815227,4
2017-04-09,Indiana,Fort Wayne,1,3,http://www.gunviolencearchive.org/incident/815246,4
2017-04-07,North Carolina,Hickory,3,1,http://www.gunviolencearchive.org/incident/813877,4
2017-04-07,Texas,Houston,5,0,http://www.gunviolencearchive.org/incident/813821,5
2017-04-07,Minnesota,Saint Paul,4,1,http://www.gunviolencearchive.org/incident/813943,5
2017-04-07,Illinois,Chicago,1,5,http://www.gunviolencearchive.org/incident/814094,6
2017-04-06,Louisiana,Lake Charles,1,3,http://www.gunviolencearchive.org/incident/813028,4
2017-04-03,Pennsylvania,Philadelphia,3,1,http://www.gunviolencearchive.org/incident/810756,4
2017-04-03,Texas,Lubbock,0,7,http://www.gunviolencearchive.org/incident/811089,7
2017-04-02,Illinois,Chicago,2,4,http://www.gunviolencearchive.org/incident/809978,6
2017-04-02,Iowa,Des Moines,0,5,http://www.gunviolencearchive.org/incident/809683,5
2017-04-01,California,Pittsburg,0,5,http://www.gunviolencearchive.org/incident/809815,5
2017-04-01,Florida,Tampa,1,4,http://www.gunviolencearchive.org/incident/809048,5
2017-04-01,Oklahoma,Oklahoma City,2,3,http://www.gunviolencearchive.org/incident/809499,5
2017-03-30,Illinois,Chicago,4,0,http://www.gunviolencearchive.org/incident/807618,4
2017-03-27,Florida,Sanford,2,4,http://www.gunviolencearchive.org/incident/804115,6
2017-03-26,Texas,Houston,2,4,http://www.gunviolencearchive.org/incident/803822,6
2017-03-26,Ohio,Cincinnati,2,15,http://www.gunviolencearchive.org/incident/803054,17
2017-03-26,Ohio,Cleveland,2,2,http://www.gunviolencearchive.org/incident/803689,4
2017-03-25,Michigan,Detroit,1,3,http://www.gunviolencearchive.org/incident/803460,4
2017-03-25,Tennessee,Knoxville,1,4,http://www.gunviolencearchive.org/incident/802926,5
2017-03-25,Ohio,Cleveland,2,2,http://www.gunviolencearchive.org/incident/802837,4
2017-03-24,California,Fresno,1,4,http://www.gunviolencearchive.org/incident/802425,5
2017-03-24,Missouri,Saint Louis,1,6,http://www.gunviolencearchive.org/incident/802240,7
2017-03-22,Wisconsin,Rothschild,5,0,http://www.gunviolencearchive.org/incident/800363,5
2017-03-19,Kentucky,Louisville,1,5,http://www.gunviolencearchive.org/incident/797553,6
2017-03-18,Michigan,Detroit,3,2,http://www.gunviolencearchive.org/incident/797125,5
2017-03-15,Louisiana,Metairie,3,1,http://www.gunviolencearchive.org/incident/794468,4
2017-03-10,Illinois,Chicago,2,2,http://www.gunviolencearchive.org/incident/791298,4
2017-03-10,Louisiana,New Orleans (Gentilly),3,1,http://www.gunviolencearchive.org/incident/791274,4
2017-03-07,Illinois,Chicago,0,4,http://www.gunviolencearchive.org/incident/789798,4
2017-03-05,Georgia,Columbus,0,4,http://www.gunviolencearchive.org/incident/789424,4
2017-03-04,Kansas,Topeka,1,4,http://www.gunviolencearchive.org/incident/787875,5
2017-03-04,California,Sacramento,0,4,http://www.gunviolencearchive.org/incident/787801,4
2017-03-03,Pennsylvania,Philadelphia,0,4,http://www.gunviolencearchive.org/incident/786876,4
2017-03-03,California,Riverside,0,5,http://www.gunviolencearchive.org/incident/787435,5
2017-02-28,Ohio,Cincinnati,0,6,http://www.gunviolencearchive.org/incident/785262,6
2017-02-27,Virginia,Newport News,0,4,http://www.gunviolencearchive.org/incident/783963,4
2017-02-26,Indiana,Gary,1,4,http://www.gunviolencearchive.org/incident/783623,5
2017-02-25,Ohio,Warren,2,3,http://www.gunviolencearchive.org/incident/783102,5
2017-02-25,Florida,Jacksonville,1,4,http://www.gunviolencearchive.org/incident/783090,5
2017-02-22,New York,Rochester,0,4,http://www.gunviolencearchive.org/incident/780792,4
2017-02-21,Ohio,Cleveland,0,4,http://www.gunviolencearchive.org/incident/780036,4
2017-02-21,Mississippi,Toomsuba,4,0,http://www.gunviolencearchive.org/incident/779582,4
2017-02-20,Ohio,Cleveland,0,5,http://www.gunviolencearchive.org/incident/778941,5
2017-02-19,Virginia,Norfolk,1,3,http://www.gunviolencearchive.org/incident/778182,4
2017-02-18,Pennsylvania,Philadelphia,0,4,http://www.gunviolencearchive.org/incident/777876,4
2017-02-18,Indiana,South Bend,1,3,http://www.gunviolencearchive.org/incident/777410,4
2017-02-15,California,Salinas,0,4,http://www.gunviolencearchive.org/incident/775903,4
2017-02-15,Illinois,Chicago,3,2,http://www.gunviolencearchive.org/incident/775531,5
2017-02-12,Missouri,Caruthersville,1,6,http://www.gunviolencearchive.org/incident/773002,7
2017-02-12,New York,Newburgh,1,3,http://www.gunviolencearchive.org/incident/773162,4
2017-02-12,Florida,Greenville,0,5,http://www.gunviolencearchive.org/incident/773908,5
2017-02-11,Tennessee,Savannah,0,4,http://www.gunviolencearchive.org/incident/772989,4
2017-02-11,Illinois,Chicago,1,3,http://www.gunviolencearchive.org/incident/772753,4
2017-02-10,Louisiana,New Orleans,1,5,http://www.gunviolencearchive.org/incident/772067,6
2017-02-09,Mississippi,Jackson,4,0,http://www.gunviolencearchive.org/incident/771826,4
2017-02-08,Ohio,Cleveland,1,4,http://www.gunviolencearchive.org/incident/769889,5
